1616007846;3.3;2021-03-17 20:04:06
1616008470;3.1;2021-03-17 20:14:30
1616009094;3.1;2021-03-17 20:24:54
1616009718;3.1;2021-03-17 20:35:18
1616010342;3.1;2021-03-17 20:45:42
1616011014;2.6;2021-03-17 20:56:54
1616011638;2.7;2021-03-17 21:07:18
1616012310;2.3;2021-03-17 21:18:30
1616012934;2.1;2021-03-17 21:28:54
1616013606;2.1;2021-03-17 21:40:06
1616014230;1.8;2021-03-17 21:50:30
1616014854;1.9;2021-03-17 22:00:54
1616015478;1.7;2021-03-17 22:11:18
1616016390;1.5;2021-03-17 22:26:30
1616017014;1.3;2021-03-17 22:36:54
1616017734;1.3;2021-03-17 22:48:54
1616018406;1.2;2021-03-17 23:00:06
1616019222;1;2021-03-17 23:13:42
1616019942;1;2021-03-17 23:25:42
1616020614;0.7;2021-03-17 23:36:54
1616021382;0.5;2021-03-17 23:49:42
1616022150;0.4;2021-03-18 00:02:30
1616023014;0.4;2021-03-18 00:16:54
1616023686;0.7;2021-03-18 00:28:06
1616024454;0.7;2021-03-18 00:40:54
1616025078;0.8;2021-03-18 00:51:18
1616025702;0.9;2021-03-18 01:01:42
1616026374;1.1;2021-03-18 01:12:54
1616026998;1.1;2021-03-18 01:23:18
1616027670;1;2021-03-18 01:34:30
1616028294;1.1;2021-03-18 01:44:54
1616028918;1;2021-03-18 01:55:18
1616029542;0.7;2021-03-18 02:05:42
1616030166;0.2;2021-03-18 02:16:06
1616030790;0.2;2021-03-18 02:26:30
1616031414;0.1;2021-03-18 02:36:54
1616032038;-0.1;2021-03-18 02:47:18
1616032662;0;2021-03-18 02:57:42
1616033286;-0.1;2021-03-18 03:08:06
1616033910;-0.2;2021-03-18 03:18:30
1616034534;-0.2;2021-03-18 03:28:54
1616035158;-0.2;2021-03-18 03:39:18
1616035782;-0.6;2021-03-18 03:49:42
1616036502;-0.4;2021-03-18 04:01:42
1616037126;-0.2;2021-03-18 04:12:06
1616037798;-0.1;2021-03-18 04:23:18
1616038614;0.1;2021-03-18 04:36:54
1616039430;0.3;2021-03-18 04:50:30
1616040102;0.1;2021-03-18 05:01:42
1616040918;0.2;2021-03-18 05:15:18
1616041638;0;2021-03-18 05:27:18
1616042358;-0.3;2021-03-18 05:39:18
1616043078;-0.5;2021-03-18 05:51:18
1616043702;-0.5;2021-03-18 06:01:42
1616044326;-0.4;2021-03-18 06:12:06
1616045046;-0.4;2021-03-18 06:24:06
1616045670;-0.3;2021-03-18 06:34:30
1616046294;0;2021-03-18 06:44:54
1616046918;0.1;2021-03-18 06:55:18
1616047734;0.2;2021-03-18 07:08:54
1616048550;0.4;2021-03-18 07:22:30
1616049174;0.4;2021-03-18 07:32:54
1616049990;0.7;2021-03-18 07:46:30
